start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1696436013734,1696436013764,30,3782,1610,239.123215,0.904364,0.001993,0.027131,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696436013764,1696436014109,345,3782,1610,239.123215,0.904364,0.022916,0.312006,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696436014109,1696436014221,112,3782,1610,239.123215,0.904364,0.007439,0.101289,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436014221,1696436014250,29,3782,1610,239.123215,0.904364,0.001926,0.026227,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['NetworkStats' 'screen']
1696436014250,1696436020208,5958,3782,1610,239.123215,0.904364,0.395749,5.388201,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436020208,1696436020296,88,3782,1610,239.123215,0.904364,0.005845,0.079584,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['com.samsung.android.bixby.wakeup:DspControlService' 'screen']
1696436020296,1696436040021,19725,3782,1610,239.123215,0.904364,1.310196,17.838580,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436040021,1696436040022,1,3782,1610,239.123215,0.904364,0.000066,0.000904,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*alarm*:TIME_TICK' 'screen']
1696436040022,1696436045661,5639,3782,1610,239.123215,0.904364,0.374560,5.099709,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436045661,1696436045803,142,3782,1610,239.123215,0.904364,0.009432,0.128420,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696436045803,1696436052547,6744,3782,1610,239.123215,0.904364,0.447957,6.099031,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436052547,1696436052552,5,3782,1610,239.123215,0.904364,0.000332,0.004522,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*alarm*:*job.delay*' 'screen']
1696436052552,1696436052584,32,3782,1610,239.123215,0.904364,0.002126,0.028940,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436052584,1696436052587,3,3782,1610,239.123215,0.904364,0.000199,0.002713,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['*job*/com.google.android.location.reporting/com.google/XXX@gmail.com:android'
 '*job*/com.android.contacts/com.google/XXX@gmail.com:android'
 '*job*/subscribedfeeds/com.google/XXX@gmail.com:android' 'screen']"
1696436052587,1696436052596,9,3782,1610,239.123215,0.904364,0.000598,0.008139,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['SyncLoopWakeLock'
 '*job*/com.google.android.location.reporting/com.google/XXX@gmail.com:android'
 '*job*/com.android.contacts/com.google/XXX@gmail.com:android'
 '*job*/subscribedfeeds/com.google/XXX@gmail.com:android' 'screen']"
1696436052596,1696436052611,15,3782,1610,239.123215,0.904364,0.000996,0.013565,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['SyncLoopWakeLock'
 '*job*/com.google.android.location.reporting/com.google/XXX@gmail.com:android'
 '*sync*/com.google.android.location.reporting/com.google/XXX@gmail.com'
 '*job*/com.android.contacts/com.google/XXX@gmail.com:android'
 '*job*/subscribedfeeds/com.google/XXX@gmail.com:android' 'screen']"
1696436052611,1696436052612,1,3782,1610,239.123215,0.904364,0.000066,0.000904,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['*job*/com.google.android.location.reporting/com.google/XXX@gmail.com:android'
 '*sync*/com.google.android.location.reporting/com.google/XXX@gmail.com'
 '*job*/com.android.contacts/com.google/XXX@gmail.com:android'
 '*job*/subscribedfeeds/com.google/XXX@gmail.com:android' 'screen']"
1696436052612,1696436052614,2,3782,1610,239.123215,0.904364,0.000133,0.001809,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['SyncLoopWakeLock'
 '*job*/com.google.android.location.reporting/com.google/XXX@gmail.com:android'
 '*sync*/com.google.android.location.reporting/com.google/XXX@gmail.com'
 '*job*/com.android.contacts/com.google/XXX@gmail.com:android'
 '*job*/subscribedfeeds/com.google/XXX@gmail.com:android' 'screen']"
1696436052614,1696436052622,8,3782,1610,239.123215,0.904364,0.000531,0.007235,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['SyncLoopWakeLock'
 '*job*/com.google.android.location.reporting/com.google/XXX@gmail.com:android'
 '*sync*/com.google.android.location.reporting/com.google/XXX@gmail.com'
 '*job*/com.android.contacts/com.google/XXX@gmail.com:android'
 '*sync*/com.android.contacts/com.google/XXX@gmail.com'
 '*job*/subscribedfeeds/com.google/XXX@gmail.com:android' 'screen']"
1696436052622,1696436052624,2,3782,1610,239.123215,0.904364,0.000133,0.001809,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['SyncLoopWakeLock'
 '*job*/com.google.android.location.reporting/com.google/XXX@gmail.com:android'
 '*sync*/com.google.android.location.reporting/com.google/XXX@gmail.com'
 '*job*/com.android.contacts/com.google/XXX@gmail.com:android'
 '*sync*/com.android.contacts/com.google/XXX@gmail.com'
 '*job*/subscribedfeeds/com.google/XXX@gmail.com:android' 'screen']"
1696436052624,1696436052632,8,3782,1610,239.123215,0.904364,0.000531,0.007235,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['SyncLoopWakeLock'
 '*job*/com.google.android.location.reporting/com.google/XXX@gmail.com:android'
 '*sync*/com.google.android.location.reporting/com.google/XXX@gmail.com'
 '*job*/com.android.contacts/com.google/XXX@gmail.com:android'
 '*sync*/com.android.contacts/com.google/XXX@gmail.com'
 '*job*/subscribedfeeds/com.google/XXX@gmail.com:android'
 '*sync*/subscribedfeeds/com.google/XXX@gmail.com' 'screen']"
