start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1.69574E+12,1.69574E+12,3,3729,1373,926.253498,3.453999,0.000772,0.010362,['com.example.robotinteraction'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['GCM_WORK' 'screen']
1.69574E+12,1.69574E+12,39,3729,1373,926.253498,3.453999,0.010034,0.134706,['com.example.robotinteraction'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69574E+12,1.69574E+12,2,3729,1373,926.253498,3.453999,0.000515,0.006908,['com.example.robotinteraction'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*telephony-radio*' 'screen']
1.69574E+12,1.69574E+12,12,3729,1373,926.253498,3.453999,0.003088,0.041448,['com.example.robotinteraction'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*telephony-radio*' 'screen']
1.69574E+12,1.69574E+12,1,3729,1373,926.253498,3.453999,0.000257,0.003454,['com.example.robotinteraction'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*telephony-radio*' '*telephony-radio*' 'screen']
1.69574E+12,1.69574E+12,3030,3729,1373,926.253498,3.453999,0.779597,10.465618,['com.example.robotinteraction'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*telephony-radio*' 'screen']
1.69574E+12,1.69574E+12,2,3729,1373,926.253498,3.453999,0.000515,0.006908,['com.example.robotinteraction'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['GCM_WORK' '*telephony-radio*' 'screen']
1.69574E+12,1.69574E+12,3447,3729,1373,926.253498,3.453999,0.886888,11.905936,['com.example.robotinteraction'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*telephony-radio*' 'screen']
1.69574E+12,1.69574E+12,3233,3729,1365,475.938657,1.774775,0.427419,5.737848,['com.example.robotinteraction'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*telephony-radio*' 'screen']
1.69574E+12,1.69574E+12,7,3729,1365,475.938657,1.774775,0.000925,0.012423,['com.example.robotinteraction'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"['*walarm*:WifiP2pService Idle Shutdown Message Timeout'
 '*telephony-radio*' 'screen']"
