start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1696419872727,1696419874551,1824,3977,2924,-932.551889,-3.708759,-0.472493,-6.764776,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419874551,1696419874558,7,3977,2924,-932.551889,-3.708759,-0.001813,-0.025961,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*alarm*:DetectMovementSPListener' 'screen']
1696419874558,1696419897988,23430,3977,2924,-932.551889,-3.708759,-6.069359,-86.896220,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419897988,1696419900019,2031,3945,2932,954.305974,3.764737,0.538388,7.646181,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419900019,1696419900022,3,3945,2932,954.305974,3.764737,0.000795,0.011294,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*alarm*:TIME_TICK' 'screen']
1696419900022,1696419900844,822,3945,2932,954.305974,3.764737,0.217900,3.094614,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419900844,1696419900845,1,3945,2932,954.305974,3.764737,0.000265,0.003765,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*telephony-sem-radio*' 'screen']
1696419900845,1696419900849,4,3945,2932,954.305974,3.764737,0.001060,0.015059,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*telephony-sem-radio*' 'screen']
1696419900849,1696419900852,3,3945,2932,954.305974,3.764737,0.000795,0.011294,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*telephony-sem-radio*' 'screen']
1696419900852,1696419900853,1,3945,2932,954.305974,3.764737,0.000265,0.003765,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*telephony-sem-radio*' 'screen']
1696419900853,1696419900861,8,3945,2932,954.305974,3.764737,0.002121,0.030118,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419900861,1696419900865,4,3945,2932,954.305974,3.764737,0.001060,0.015059,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*telephony-sem-radio*' 'screen']
1696419900865,1696419904321,3456,3945,2932,954.305974,3.764737,0.916134,13.010931,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419904321,1696419904469,148,3945,2932,954.305974,3.764737,0.039233,0.557181,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696419904469,1696419919445,14976,3945,2932,954.305974,3.764737,3.969913,56.380702,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419919445,1696419919611,166,3945,2932,954.305974,3.764737,0.044004,0.624946,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696419919611,1696419925625,6014,3945,2932,954.305974,3.764737,1.594221,22.641129,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419925625,1696419925751,126,3945,2932,954.305974,3.764737,0.033401,0.474357,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696419925751,1696419928167,2416,3945,2932,954.305974,3.764737,0.640445,9.095605,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419928167,1696419934554,6387,3945,2924,358.173316,1.412994,0.635459,9.024791,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419934554,1696419934560,6,3945,2924,358.173316,1.412994,0.000597,0.008478,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*alarm*:DetectMovementSPListener' 'screen']
1696419934560,1696419935296,736,3945,2924,358.173316,1.412994,0.073227,1.039963,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419935296,1696419935298,2,3945,2924,358.173316,1.412994,0.000199,0.002826,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*alarm*:*CountQuotaTracker.cleanup*' 'screen']
1696419935298,1696419935303,5,3945,2924,358.173316,1.412994,0.000497,0.007065,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*alarm*' 'screen']
1696419935303,1696419935667,364,3945,2924,358.173316,1.412994,0.036215,0.514330,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419935667,1696419935751,84,3945,2924,358.173316,1.412994,0.008357,0.118691,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1696419935751,1696419935757,6,3945,2924,358.173316,1.412994,0.000597,0.008478,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419935757,1696419935806,49,3945,2924,358.173316,1.412994,0.004875,0.069237,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1696419935806,1696419935886,80,3945,2924,358.173316,1.412994,0.007959,0.113039,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696419935886,1696419935993,107,3945,2924,358.173316,1.412994,0.010646,0.151190,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/.AlarmService' 'screen']
1696419935993,1696419936090,97,3945,2924,358.173316,1.412994,0.009651,0.137060,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,"['com.whatsapp:NtpAction#updateNtp' '*job*/com.whatsapp/.AlarmService'
 'screen']"
1696419936090,1696419936102,12,3945,2924,358.173316,1.412994,0.001194,0.016956,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/.AlarmService' 'screen']
