metric,type,start_time,end_time,value,opt
Wakelock_in,service,1696422028721,1696422028722,*telephony-radio*,1001
Wakelock_in,service,1696422028723,1696422028732,*telephony-radio*,1000
Wakelock_in,service,1696422028732,1696422028733,*telephony-radio*,1001
Wakelock_in,service,1696422029839,1696422029846,Wakeful StateMachine: GeofencerStateMachine,10044
Wakelock_in,service,1696422029887,1696422029888,*telephony-sem-radio*,1001
Wakelock_in,service,1696422029842,1696422029896,NlpWakeLock,10044
Wakelock_in,service,1696422029888,1696422029900,*telephony-sem-radio*,1001
Wakelock_in,service,1696422029900,1696422029902,*telephony-sem-radio*,1001
Wakelock_in,service,1696422029903,1696422029903,*telephony-sem-radio*,1001
Wakelock_in,service,1696422029910,1696422029911,*telephony-radio*,1001
Wakelock_in,service,1696422029913,1696422029914,*telephony-sem-radio*,1001
Wakelock_in,service,1696422029912,1696422029918,*telephony-radio*,1000
Wakelock_in,service,1696422029917,1696422029925,IntentOp:.common.broadcast.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation,10044
Charging status,string,1696422028647,1696422029992,c,
Plug,string,1696422028647,1696422029992,u,
Temperature,int,1696422028647,1696422029992,341,
Voltage,int,1696422028647,1696422029992,3936,
Plugged,bool,1696422028647,1696422029992,true,
Wakelock_in,service,1696422029918,1696422030050,*telephony-radio*,1001
Wakelock_in,service,1696422029992,1696422030055,NetworkStats,1000
Wakelock_in,service,1696422030050,1696422030056,*telephony-radio*,1000
Wakelock_in,service,1696422030056,1696422030056,*telephony-radio*,1001
Wakelock_in,service,1696422030065,1696422030066,*telephony-radio*,1001
Wakelock_in,service,1696422030066,1696422030071,*telephony-radio*,1000
Wakelock_in,service,1696422030071,1696422030075,*telephony-radio*,1001
Alarm,service,1696422032039,1696422032061,*alarm*:com.samsung.action.EVERY_MINUTE_CLOCK_UPDATE,10113
Wakelock_in,service,1696422032045,1696422032061,*alarm*:com.samsung.action.EVERY_MINUTE_CLOCK_UPDATE,10113
Alarm,service,1696422032045,1696422032084,*alarm*:a.ACTION_INEXACT_ALARM.PreloadedFBNS.com.facebook.services,10035
Wakelock_in,service,1696422032061,1696422032085,*alarm*,10035
Top app,service,1696422028647,1696422033651,com.sec.android.app.launcher,10113
Wakelock_in,service,1696422033625,1696422033967,*launch*,10031
Wakelock_in,service,1696422034189,1696422034209,NetworkStats,1000
Alarm,service,1696422034616,1696422034618,*alarm*:DetectMovementSPListener,1000
Wakelock_in,service,1696422034617,1696422034619,*alarm*:DetectMovementSPListener,1000
Temp White List,service,1696422032059,1696422042081,"broadcast:u0a35:a.ACTION_INEXACT_ALARM.PreloadedFBNS.com.facebook.services,reason:",10035
Mobile signal strength,string,1696422028647,1696422044267,great,
Mobile signal strength,string,1696422044267,1696422048904,good,
Wakelock_in,service,1696422050294,1696422050764,PushWakefulExecutor,10130
Wakelock_in,service,1696422053205,1696422053209,GCM_WORK,10044
Alarm,service,1696422056473,1696422056480,*alarm*:StatsCompanionService.pull,1000
Wakelock_in,service,1696422056475,1696422056480,*alarm*:StatsCompanionService.pull,1000
Wakelock_in,service,1696422056475,1696422056554,com.android.server.stats.StatsCompanionService.PullingAlarmListener,1000
Wakelock_in,service,1696422056540,1696422056576,NetworkStats,1000
Temp White List,service,1696422048904,1696422058930,com.facebook.katana,10130
Alarm,service,1696422060018,1696422060033,*alarm*:TIME_TICK,1000
Wakelock_in,service,1696422060032,1696422060033,*alarm*:TIME_TICK,1000
Voltage,int,1696422029992,1696422060039,3942,
Wakelock_in,service,1696422065541,1696422065546,GCM_WORK,10044
Wakelock_in,service,1696422065555,1696422065691,*launch*,10031
Wakelock_in,service,1696422074814,1696422074826,GCM_WORK,10044
Wakelock_in,service,1696422080668,1696422080877,*launch*,10031
Wakelock_in,service,1696422086869,1696422086930,NetworkStats,1000
Wakelock_in,service,1696422086861,1696422086980,*launch*,10031
Coulomb charge,int,1696422028647,1696422090221,2746,
Alarm,service,1696422094617,1696422094629,*alarm*:DetectMovementSPListener,1000
Wakelock_in,service,1696422094620,1696422094630,*alarm*:DetectMovementSPListener,1000
Wakelock_in,service,1696422098316,1696422098481,*launch*,10031
Wakelock_in,service,1696422108794,1696422108800,GCM_WORK,10044
Mobile signal strength,string,1696422048904,1696422112896,great,
Alarm,service,1696422120017,1696422120021,*alarm*:TIME_TICK,1000
Wakelock_in,service,1696422120020,1696422120021,*alarm*:TIME_TICK,1000
Wakelock_in,service,1696422122944,1696422123084,*launch*,10031
Wakelock_in,service,1696422123784,1696422123904,*launch*,10031
Wakelock_in,service,1696422126954,1696422127004,NetworkStats,1000
Mobile signal strength,string,1696422112896,1696422128262,good,
Wakelock_in,service,1696422128262,1696422128971,*telephony-radio*,1001
Wakelock_in,service,1696422128972,1696422128991,*telephony-radio*,1001
Wakelock_in,service,1696422128992,1696422128992,*telephony-radio*,1001
Top app,service,1696422033651,1696422135253,com.example.robotinteractionOttimizzataParz,10031
Wakelock_in,service,1696422135247,1696422135330,*launch*,10113
Mobile signal strength,string,1696422128262,1696422135736,great,
Active process,service,1696422033342,1696422135736,com.example.robotinteractionOttimizzataParz,10031
Coulomb charge,int,1696422090221,1696422150629,2742,
Alarm,service,1696422154622,1696422154629,*alarm*:DetectMovementSPListener,1000
Wakelock_in,service,1696422154624,1696422154629,*alarm*:DetectMovementSPListener,1000
Wakelock_in,service,1696422155938,1696422155941,Wakeful StateMachine: GeofencerStateMachine,10044
Wakelock_in,service,1696422155956,1696422155973,NlpWakeLock,10044
Wakelock_in,service,1696422155977,1696422155979,*telephony-sem-radio*,1001
Wakelock_in,service,1696422155979,1696422155983,*telephony-sem-radio*,1001
Wakelock_in,service,1696422155983,1696422155984,*telephony-sem-radio*,1001
Wakelock_in,service,1696422155985,1696422155986,*telephony-sem-radio*,1001
Wakelock_in,service,1696422155988,1696422155990,*telephony-sem-radio*,1001
Wakelock_in,service,1696422156006,1696422156007,*telephony-radio*,1001
Wakelock_in,service,1696422156008,1696422156015,*telephony-radio*,1000
Wakelock_in,service,1696422156015,1696422156016,*telephony-radio*,1001
Wakelock_in,service,1696422156033,1696422156050,IntentOp:.common.broadcast.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation,10044
Wakelock_in,service,1696422156048,1696422156058,AudioMix,1041
Charging status,string,1696422029992,1696422156112,d,
Plug,string,1696422029992,1696422156112,n,
Temperature,int,1696422029992,1696422156112,347,
Wakelock_in,service,1696422156050,1696422156112,*gms_scheduler*:internal,10044
Wakelock_in,service,1696422156178,1696422156179,*telephony-radio*,1001
Wakelock_in,service,1696422156137,1696422156180,NetworkStats,1000
Wakelock_in,service,1696422156179,1696422156183,*telephony-radio*,1000
Wakelock_in,service,1696422156183,1696422156184,*telephony-radio*,1001
Wakelock_in,service,1696422156193,1696422156195,*telephony-radio*,1001
Wakelock_in,service,1696422156195,1696422156202,*telephony-radio*,1000
Wakelock_in,service,1696422156202,1696422156202,*telephony-radio*,1001
Audio,bool,1696422156057,1696422156230,true,
Wakelock_in,service,1696422156058,1696422156247,AudioMix,10009
Wakelock_in,service,1696422156247,1696422156357,AudioMix,1041
JobScheduler,service,1696422156010,1696422156723,com.facebook.katana/com.facebook.conditionalworker.ConditionalWorkerService,10130
Wakelock_in,service,1696422156031,1696422156724,*job*/com.facebook.katana/com.facebook.conditionalworker.ConditionalWorkerService,10130
Wakelock_in,service,1696422156083,1696422156816,*gms_scheduler*/com.google.android.gms/.wallet.service.WalletGcmTaskService,10044
Wakelock_in,service,1696422156817,1696422156834,*gms_scheduler*:internal,10044
Wakelock_in,service,1696422156835,1696422156853,*gms_scheduler*:internal,10044
Audio,bool,1696422156247,1696422157555,true,
Wakelock_in,service,1696422156230,1696422157555,android.media.MediaPlayer,10009
Wakelock_in,service,1696422156357,1696422157573,AudioMix,10009
Alarm,service,1696422157954,1696422157977,*walarm*:com.google.android.gms.gcm.HEARTBEAT_ALARM,10044
Wakelock_in,service,1696422157959,1696422157977,*walarm*:com.google.android.gms.gcm.HEARTBEAT_ALARM,10044
Wakelock_in,service,1696422157980,1696422158001,GCM_HB_ALARM,10044
Wakelock_in,service,1696422157969,1696422158002,GCM_WORK,10044
Wakelock_in,service,1696422157573,1696422159058,AudioMix,1041
Wakelock_in,service,1696422162092,1696422162094,*telephony-radio*,1001
Wakelock_in,service,1696422162094,1696422162102,*telephony-radio*,1000
Wakelock_in,service,1696422162102,1696422162103,*telephony-radio*,1001
Voltage,int,1696422060039,1696422165939,3904,
Temp White List,service,1696422157971,1696422167981,"broadcast:u0a44:com.google.android.gms.gcm.HEARTBEAT_ALARM,reason:",10044
Wakelock_in,service,1696422170699,1696422170701,GCM_WORK,10044
Wakelock_in,service,1696422173843,1696422173852,GCM_WORK,10044
Alarm,service,1696422180018,1696422180024,*alarm*:TIME_TICK,1000
Wakelock_in,service,1696422180024,1696422180025,*alarm*:TIME_TICK,1000
Coulomb charge,int,1696422150629,1696422185975,2738,
Wakelock_in,service,1696422191783,1696422191786,*telephony-radio*,1001
Wakelock_in,service,1696422191786,1696422191794,*telephony-radio*,1000
Wakelock_in,service,1696422191794,1696422191794,*telephony-radio*,1001
Wakelock_in,service,1696422195486,1696422195489,GCM_WORK,10044
Voltage,int,1696422165939,1696422196147,3937,
Wakelock_in,service,1696422200219,1696422200220,*telephony-radio*,1001
Wakelock_in,service,1696422200220,1696422200228,*telephony-radio*,1000
Wakelock_in,service,1696422200228,1696422200228,*telephony-radio*,1001
Wakelock_in,service,1696422201715,1696422201716,GCM_WORK,10044
Wakelock_in,service,1696422204822,1696422204823,GCM_WORK,10044
Wakelock_in,service,1696422206982,1696422207190,NetworkStats,1000
Wakelock_in,service,1696422207913,1696422207915,GCM_WORK,10044
Wakelock_in,service,1696422208534,1696422208536,*telephony-radio*,1001
Wakelock_in,service,1696422208537,1696422208545,*telephony-radio*,1001
Wakelock_in,service,1696422208545,1696422208547,*telephony-radio*,1001
Alarm,service,1696422208674,1696422208685,*walarm*:*job.deadline*,5012
Wakelock_in,service,1696422208675,1696422208686,*walarm*:*job.deadline*,5012
Alarm,service,1696422208678,1696422208702,*alarm*:com.samsung.action.EVERY_MINUTE_CLOCK_UPDATE,10113
Wakelock_in,service,1696422208686,1696422208702,*alarm*,10113
Wakelock_in,service,1696422211006,1696422211007,GCM_WORK,10044
Active process,service,1696422030239,1696422216063,com.samsung.android.sm.policy,10144
Active process,service,1696422030790,1696422216102,com.samsung.android.dqagent,1000
Alarm,service,1696422214624,1696422216103,*alarm*:DetectMovementSPListener,1000
Wakelock_in,service,1696422214624,1696422216109,*alarm*:DetectMovementSPListener,1000
Wakelock_in,service,1696422216113,1696422216119,GCM_WORK,10044
Wakelock_in,service,1696422216164,1696422216176,IntentOp:.common.broadcast.BackgroundBroadcastReceiverSupport$PersistentReceiverIntentOperation,10044
Voltage,int,1696422196147,1696422216393,3906,
Alarm,service,1696422217986,1696422218001,*walarm*:com.google.android.gms.gcm.HEARTBEAT_ALARM,10044
Wakelock_in,service,1696422217989,1696422218001,*walarm*:com.google.android.gms.gcm.HEARTBEAT_ALARM,10044
Wakelock_in,service,1696422218003,1696422218007,GCM_READ,10044
Wakelock_in,service,1696422217996,1696422218013,GCM_WORK,10044
Wakelock_in,service,1696422218191,1696422218200,GCM_WORK,10044
Wakelock_in,service,1696422218208,1696422218214,GCM_WORK,10044
Wakelock_in,service,1696422218282,1696422218285,GCM_READ,10044
Wakelock_in,service,1696422218288,1696422218290,GCM_READ,10044
Wakelock_in,service,1696422218008,1696422218298,GCM_CONN_ALARM,10044
Wakelock_in,service,1696422218299,1696422218302,GCM_READ,10044
Wakelock_in,service,1696422218304,1696422218306,GCM_READ,10044
Wakelock_in,service,1696422218309,1696422218312,GCM_READ,10044
Wakelock_in,service,1696422218284,1696422218347,GCM_WORK,10044
Wakelock_in,service,1696422218349,1696422218353,GCM_WORK,10044
Wakelock_in,service,1696422218341,1696422218363,GOOGLE_C2DM,10056
JobScheduler,service,1696422208701,1696422218439,com.samsung.android.sm.devicesecurity/.BackgroundCloudScanJobService,5012
Wakelock_in,service,1696422208730,1696422218440,*job*/com.samsung.android.sm.devicesecurity/.BackgroundCloudScanJobService,5012
Wakelock_in,service,1696422219201,1696422219203,GCM_WORK,10044
JobScheduler,service,1696422219470,1696422219547,com.google.android.gm/androidx.work.impl.background.systemjob.SystemJobService,10179
Wakelock_in,service,1696422219472,1696422219548,*job*/com.google.android.gm/androidx.work.impl.background.systemjob.SystemJobService,10179
Wakelock_in,service,1696422219641,1696422219647,SyncLoopWakeLock,1000
Wakelock_in,service,1696422219649,1696422219658,SyncLoopWakeLock,1000
Wakelock_in,service,1696422218318,1696422219658,GOOGLE_C2DM,10179
Wakelock_in,service,1696422219665,1696422219666,SyncLoopWakeLock,1000
Wakelock_in,service,1696422219946,1696422219947,AudioIn,1041
Wakelock_in,service,1696422219955,1696422219956,AudioIn,1041
Foreground process,service,1696422219902,1696422220424,com.samsung.android.bixby.wakeup,1000
Audio,bool,1696422219947,1696422220426,true,
Wakelock_in,service,1696422219788,1696422220426,com.samsung.android.bixby.wakeup:DspControlService,1000
Wakelock_in,service,1696422219956,1696422220451,AudioIn,1000
Wakelock_in,service,1696422220451,1696422220473,AudioIn,1041
Wakelock_in,service,1696422220491,1696422220491,AudioIn,1041
JobScheduler,service,1696422219647,1696422222118,gmail-ls/com.google/eM_ADDR:android,10179
Wakelock_in,service,1696422219648,1696422222118,*job*/gmail-ls/com.google/XXX@gmail.com:android,10179
SyncManager,service,1696422219656,1696422222140,gmail-ls/com.google/eM_ADDR,10179
Wakelock_in,service,1696422219652,1696422222141,*sync*/gmail-ls/com.google/XXX@gmail.com,10179
Wakelock_in,service,1696422222107,1696422222143,SyncLoopWakeLock,1000
Wakelock_in,service,1696422220205,1696422223206,AudioMix,1041
Wakelock_in,service,1696422218330,1696422223346,GOOGLE_C2DM,10254
JobScheduler,service,1696422223899,1696422223954,com.google.android.gm/.job.ProviderCreatedJob$ProviderCreatedJobService,10179
Wakelock_in,service,1696422223905,1696422223954,*job*/com.google.android.gm/.job.ProviderCreatedJob$ProviderCreatedJobService,10179
JobScheduler,service,1696422223972,1696422223991,com.google.android.gm/com.android.mail.widget.NotifyDatasetChangedJob$NotifyDatasetChangedJobService,10179
Wakelock_in,service,1696422223977,1696422223991,*job*/com.google.android.gm/com.android.mail.widget.NotifyDatasetChangedJob$NotifyDatasetChangedJobService,10179
JobScheduler,service,1696422223607,1696422224119,it.sky.skysport/androidx.work.impl.background.systemjob.SystemJobService,10254
Wakelock_in,service,1696422223663,1696422224119,*job*/it.sky.skysport/androidx.work.impl.background.systemjob.SystemJobService,10254
JobScheduler,service,1696422223997,1696422224224,com.google.android.gm/com.android.email.job.UpdateNotificationJob$UpdateNotificationJobService,10179
Wakelock_in,service,1696422224000,1696422224224,*job*/com.google.android.gm/com.android.email.job.UpdateNotificationJob$UpdateNotificationJobService,10179
Wakelock_in,service,1696422224496,1696422224498,*telephony-radio*,1001
Wakelock_in,service,1696422224498,1696422224508,*telephony-radio*,1000
Wakelock_in,service,1696422224508,1696422224508,*telephony-radio*,1001
Active process,service,1696422028647,1696422224508,com.sec.android.app.launcher,10113
Active process,service,1696422028647,1696422224508,com.sec.android.sdhms,1000
Active process,service,1696422028647,1696422224508,com.samsung.android.authfw,5278
Top app,service,1696422135253,1696422224508,com.sec.android.app.launcher,10113
Active process,service,1696422189350,1696422224508,com.samsung.android.da.daagent,1000
Active process,service,1696422223967,1696422224508,com.samsung.android.app.taskedge,10110
Battery Level,int,1696422028647,1696422224508,69,
Active process,service,1696422032854,1696422224508,com.android.settings,1000
Active process,service,1696422028647,1696422224508,com.android.bluetooth,1002
Wifi signal strength,string,1696422028647,1696422224508,good,
Active process,service,1696422028647,1696422224508,com.samsung.android.honeyboard,10357
Active process,service,1696422221515,1696422224508,com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0,10254
Active process,service,1696422222097,1696422224508,com.google.android.webview:webview_service,10158
JobScheduler,service,1696422224219,1696422224508,com.google.android.gm/.job.SendSetNewEmailIndicatorJob$SendSetNewEmailIndicatorJobService,10179
Screen,bool,1696422028647,1696422224508,true,unknown screen on reason
Active process,service,1696422028647,1696422224508,com.android.se,1068
Active process,service,1696422219856,1696422224508,com.samsung.android.bixby.agent,5018
Active process,service,1696422028647,1696422224508,com.android.providers.media.module,10423
Wifi radio,bool,1696422028647,1696422224508,true,
Active process,service,1696422030450,1696422224508,com.samsung.android.lool,1000
Voltage,int,1696422216393,1696422224508,3852,
Active process,service,1696422190020,1696422224508,com.sec.android.desktopmode.uiservice,10025
Active process,service,1696422028647,1696422224508,com.sec.android.app.shealth:remote,10218
Active process,service,1696422028647,1696422224508,com.google.android.googlequicksearchbox:search,10118
Active process,service,1696422028647,1696422224508,com.android.phone,1001
Active process,service,1696422028647,1696422224508,com.samsung.android.bixby.wakeup,1000
Active process,service,1696422163514,1696422224508,com.android.traceur,10140
Plug,string,1696422156112,1696422224508,u,
Active process,service,1696422189372,1696422224508,com.samsung.klmsagent,10055
Active process,service,1696422029900,1696422224508,com.samsung.android.sm.devicesecurity,5012
Active process,service,1696422221565,1696422224508,com.google.process.gapps,10044
CPU running,string,1696422028647,1696422224508,1696422224508~Unknown wakeup reason,
Active process,service,1696422028647,1696422224508,com.sec.sve,1000
Active process,service,1696422216226,1696422224508,com.google.android.permissioncontroller,10279
Active process,service,1696422028647,1696422224508,com.samsung.android.beaconmanager,5006
Active process,service,1696422028647,1696422224508,com.sec.imsservice,1000
Active process,service,1696422033296,1696422224508,com.microsoft.appmanager,10119
Active process,service,1696422218349,1696422224508,com.google.android.gm,10179
Active process,service,1696422028647,1696422224508,com.android.networkstack.process,1073
Active process,service,1696422028647,1696422224508,com.samsung.android.smartsuggestions,10392
Active process,service,1696422206185,1696422224508,com.samsung.android.game.gos,10159
Active process,service,1696422208575,1696422224508,com.sec.android.app.desktoplauncher,1000
Temperature,int,1696422156112,1696422224508,343,
Active process,service,1696422028647,1696422224508,com.android.nfc,1027
Active process,service,1696422028647,1696422224508,com.samsung.android.oneconnect:Core,10222
Mobile signal strength,string,1696422135736,1696422224508,good,
Active process,service,1696422028647,1696422224508,com.samsung.android.mdx.kit,5025
Network connectivity,service,1696422053197,1696422224508,"TYPE_WIFI:""CONNECTED""",
Brightness,int,1696422028647,1696422224508,2,
Wifi supplicant,string,1696422028647,1696422224508,compl,
Partial wakelock,service,1696422028647,1696422224508,unknown-wakelock-holder,
Active process,service,1696422028647,1696422224508,android:drmService,1000
Active process,service,1696422056980,1696422224508,com.sec.android.provider.badge,10013
Wakelock_in,service,1696422224229,1696422224508,*job*/com.google.android.gm/.job.SendSetNewEmailIndicatorJob$SendSetNewEmailIndicatorJobService,10179
Health,string,1696422028647,1696422224508,g,
Active process,service,1696422028647,1696422224508,com.google.android.ext.services,10045
